so2Grade,khaiValue,so2Value,coValue,pm10Value,o3Grade,khaiGrade,no2Grade,dataTime,coGrade,no2Value,pm10Grade,o3Value
1,55,0.002,0.4,39,2,2,1,2024-04-23 11:00,1,0.005,1,0.036
1,56,0.002,0.4,32,2,2,1,2024-04-23 10:00,1,0.005,1,0.037
1,56,0.002,0.5,26,2,2,1,2024-04-23 09:00,1,0.006,1,0.037
1,56,0.002,0.4,23,2,2,1,2024-04-23 08:00,1,0.007,1,0.037
1,56,0.002,0.4,25,2,2,1,2024-04-23 07:00,1,0.008,1,0.037
1,59,0.002,0.4,29,2,2,1,2024-04-23 06:00,1,0.004,1,0.041
1,60,0.002,0.4,27,2,2,1,2024-04-23 05:00,1,0.005,1,0.042
1,60,0.002,0.4,23,2,2,1,2024-04-23 04:00,1,0.005,1,0.042
1,59,0.002,0.4,23,2,2,1,2024-04-23 03:00,1,0.005,1,0.041
1,61,0.002,0.4,22,2,2,1,2024-04-23 02:00,1,0.004,1,0.043
1,62,0.002,0.4,25,2,2,1,2024-04-23 01:00,1,0.005,1,0.044
1,63,0.002,0.4,24,2,2,1,2024-04-22 24:00,1,0.006,1,0.046
1,65,0.002,0.4,31,2,2,1,2024-04-22 23:00,1,0.005,1,0.048
1,69,0.002,0.5,27,2,2,1,2024-04-22 22:00,1,0.006,1,0.053
1,73,0.002,0.5,31,2,2,1,2024-04-22 21:00,1,0.006,1,0.057
1,73,0.002,0.5,27,2,2,1,2024-04-22 20:00,1,0.006,1,0.057
1,71,0.002,0.4,29,2,2,1,2024-04-22 19:00,1,0.007,1,0.055
1,71,0.002,0.5,30,2,2,1,2024-04-22 18:00,1,0.007,1,0.055
1,70,0.002,0.4,29,2,2,1,2024-04-22 17:00,1,0.007,1,0.054
1,71,0.002,0.5,31,2,2,1,2024-04-22 16:00,1,0.007,1,0.055
1,68,0.002,0.5,31,2,2,1,2024-04-22 15:00,1,0.008,1,0.051
1,66,0.002,0.4,33,2,2,1,2024-04-22 14:00,1,0.008,1,0.049
1,67,0.002,0.5,31,2,2,1,2024-04-22 13:00,1,0.007,1,0.050
