so2Grade,khaiValue,so2Value,coValue,pm10Value,o3Grade,khaiGrade,no2Grade,dataTime,coGrade,no2Value,pm10Grade,o3Value,coFlag,pm10Flag,no2Flag,o3Flag,so2Flag
1,74,0.001,0.4,14,2,2,1,2024-04-23 12:00,1,0.003,1,0.059,,,,,
1,75,0.001,0.4,14,2,2,1,2024-04-23 11:00,1,0.003,1,0.060,,,,,
1,73,0.001,0.4,15,2,2,1,2024-04-23 10:00,1,0.004,1,0.058,,,,,
1,64,0.001,0.4,17,2,2,1,2024-04-23 09:00,1,0.006,1,0.047,,,,,
1,50,0.001,0.4,16,1,1,1,2024-04-23 08:00,1,0.008,1,0.030,,,,,
1,42,0.001,0.4,17,1,1,1,2024-04-23 07:00,1,0.009,1,0.025,,,,,
1,48,0.001,0.4,17,1,1,1,2024-04-23 06:00,1,0.007,1,0.029,,,,,
1,50,0.001,0.4,16,1,1,1,2024-04-23 05:00,1,0.004,1,0.030,,,,,
1,55,0.001,0.4,18,2,2,1,2024-04-23 04:00,1,0.003,1,0.036,,,,,
1,58,0.001,0.4,20,2,2,1,2024-04-23 03:00,1,0.003,1,0.039,,,,,
1,58,0.001,0.4,16,2,2,1,2024-04-23 02:00,1,0.004,1,0.040,,,,,
1,67,0.001,0.4,26,2,2,1,2024-04-23 01:00,1,0.003,1,0.050,,,,,
1,70,0.001,0.4,13,2,2,1,2024-04-22 24:00,1,0.003,1,0.054,,,,,
1,69,0.001,0.4,17,2,2,1,2024-04-22 23:00,1,0.004,1,0.053,,,,,
1,68,0.001,0.4,20,2,2,1,2024-04-22 22:00,1,0.004,1,0.051,,,,,
1,68,0.001,0.4,27,2,2,1,2024-04-22 21:00,1,0.004,1,0.051,,,,,
1,-,0.001,0.4,18,2,,1,2024-04-22 20:00,1,0.005,,0.050,,,,,
1,-,0.001,0.4,25,2,,1,2024-04-22 19:00,1,0.006,,0.050,,,,,
,-,-,-,-,,,,2024-04-22 18:00,,-,,-,통신장애,통신장애,통신장애,통신장애,통신장애
,-,-,-,-,,,,2024-04-22 17:00,,-,1,-,통신장애,통신장애,통신장애,통신장애,통신장애
1,73,0.001,0.5,19,2,2,1,2024-04-22 16:00,1,0.005,1,0.057,,,,,
1,73,0.001,0.5,25,2,2,1,2024-04-22 15:00,1,0.004,1,0.058,,,,,
1,73,0.001,0.5,20,2,2,1,2024-04-22 14:00,1,0.004,1,0.058,,,,,
