so2Grade,khaiValue,so2Value,coValue,pm10Value,o3Grade,khaiGrade,no2Grade,dataTime,coGrade,no2Value,pm10Grade,o3Value
1,73,0.002,0.3,20,2,2,1,2024-04-23 12:00,1,0.009,1,0.057
1,70,0.002,0.3,19,2,2,1,2024-04-23 11:00,1,0.009,1,0.054
1,68,0.002,0.3,19,2,2,1,2024-04-23 10:00,1,0.010,1,0.052
1,66,0.002,0.3,21,2,2,1,2024-04-23 09:00,1,0.012,1,0.049
1,63,0.002,0.3,19,2,2,1,2024-04-23 08:00,1,0.018,1,0.046
1,63,0.002,0.3,23,2,2,1,2024-04-23 07:00,1,0.018,1,0.045
1,65,0.002,0.3,19,2,2,1,2024-04-23 06:00,1,0.013,1,0.048
1,67,0.002,0.3,20,2,2,1,2024-04-23 05:00,1,0.010,1,0.050
1,68,0.002,0.2,18,2,2,1,2024-04-23 04:00,1,0.009,1,0.051
1,68,0.002,0.2,19,2,2,1,2024-04-23 03:00,1,0.008,1,0.052
1,67,0.002,0.3,20,2,2,1,2024-04-23 02:00,1,0.009,1,0.050
1,65,0.002,0.3,23,2,2,1,2024-04-23 01:00,1,0.010,1,0.048
1,66,0.002,0.3,24,2,2,1,2024-04-22 24:00,1,0.010,1,0.049
1,67,0.002,0.3,25,2,2,1,2024-04-22 23:00,1,0.009,1,0.050
1,68,0.002,0.3,29,2,2,1,2024-04-22 22:00,1,0.010,2,0.051
1,66,0.003,0.3,31,2,2,1,2024-04-22 21:00,1,0.013,2,0.049
1,68,0.002,0.3,31,2,2,1,2024-04-22 20:00,1,0.014,1,0.051
1,69,0.002,0.3,31,2,2,1,2024-04-22 19:00,1,0.015,1,0.053
1,75,0.003,0.3,28,2,2,1,2024-04-22 18:00,1,0.010,1,0.060
1,75,0.002,0.3,29,2,2,1,2024-04-22 17:00,1,0.010,2,0.060
1,76,0.002,0.3,30,2,2,1,2024-04-22 16:00,1,0.010,2,0.061
1,74,0.002,0.3,30,2,2,1,2024-04-22 15:00,1,0.010,2,0.059
1,71,0.002,0.3,31,2,2,1,2024-04-22 14:00,1,0.011,2,0.055
